OBJECTID,healthind,boeint_fkey,calenvscreen,GlobalID
10387,40.867489,111456,16.2686960716,f31ca8e0-cf79-43a2-854d-a27f90daee2f
10388,43.131433,111457,12.0730422907,22de717d-c1db-456d-bf34-75e7c123a1e8
10389,40.867489,111458,16.2686960716,3e39422a-21bc-46d7-a6ee-52cbdf3de2c5
10390,40.867489,111459,16.2686960716,474b4824-0afc-43b1-826d-4197004a15f3
10391,40.867489,111460,16.2686960716,66648844-e831-4650-89e8-79185a6e2660
10392,35.032326,111462,17.1350267946,11267727-8bdf-4d1a-aa35-25f2f8c39f1e
10393,33.039067,111463,19.1476819574,682c2439-9974-4309-87bd-b6def7a7f4da
10394,36.873033,111464,15.847716856,4d915fe1-57f0-4e4f-962b-a64e2f761c34
10395,36.873033,111465,15.847716856,b6822179-597c-4908-9112-5b9df2162dca
10396,44.732698,111466,28.4325719858,30eac665-5753-4be9-a8e6-77de6df8f287
10397,42.898167,111467,27.9427375921,570f4b05-8b94-4b5d-9b6d-b3fab832dc1c
10398,44.732698,111468,28.4325719858,50fa20c8-8a43-4919-a03f-dd0171ae94e9
10399,48.186864,111469,37.0441316405,571c8df0-8d20-4052-a9c0-f6c776f769cb
10400,45.445228,111470,38.3856375271,3271a457-3484-42db-825d-bf17ed5d38ec
10401,45.445228,111471,38.3856375271,1c87a40d-cad9-4d0f-a45d-863c12719425
10402,42.898167,111472,27.9427375921,520ae7f7-4d15-47e8-bf1c-014f696063af
10403,48.089204,111473,35.3046210255,b886df67-d50d-46e8-a9bf-f16e1ede8bc3
10404,45.793555,111475,49.5785174155,64eaed58-c1f4-466a-8569-2d7092832bae
10405,50.447371,111478,39.4577739628,d6e37aad-ef5c-4770-aa56-c0b020f74612
10406,46.985687,111479,34.9365170554,ef81bdcd-6c95-469e-bf2d-98cc2d7f3c86
10407,46.985687,111480,34.9365170554,47ebd9ad-78f4-4784-aa0a-e57359662aa4
10408,45.793555,111481,49.5785174155,54e00936-6857-421d-b88e-ef08175911ad
10409,36.325575,111484,7.80056560151,f90a4227-b197-465a-9e44-d5f1dc6eda84
10410,36.325575,111485,7.80056560151,10c0b02e-cab5-44c2-86e5-db416644b8c7
10411,40.867489,111486,16.2686960716,ba1ea0c7-59cf-48dd-8cf4-ceb0cfa41439
10412,36.325575,111487,7.80056560151,6fc0abbf-8f5a-45fd-b387-77efc192fc07
10413,36.325575,111489,7.80056560151,e1fef4ff-fc1c-4be9-afb7-f8b7c1808473
10414,36.325575,111490,7.80056560151,4c891311-93b2-409a-96e0-c462fc97f0e3
10415,40.867489,111491,16.2686960716,b7991c76-cd39-4df5-97c9-8126bb8646b1
10416,38.966978,111492,26.7201129639,b8b6f324-b7b0-4313-bf11-8516e4b25084
10417,39.23186,111493,22.8899468692,71ef3123-03fe-44f4-8d79-37b363e76215
10418,42.898167,111494,27.9427375921,d037909a-9a72-44c7-9020-5aa69f08196e
10419,45.793555,111495,49.5785174155,c3c95af0-af53-4125-9ed1-eaef1c0e97f8
10420,42.295169,111496,36.7322284895,d72074e5-2359-419c-a21c-6317afe733ee
10421,50.701248,111497,40.718188138,eea5b9b8-0015-4d25-8a98-8617c07ca3c8
10422,36.325575,111498,7.80056560151,a1cab1e8-c4ce-41da-92e9-df8324793e7b
10423,36.325575,111499,7.80056560151,39d085f9-18d9-4857-be45-369f924158d7
10424,40.809119,111501,26.2993671462,012fc1e2-be4a-41b0-8217-cc804af79082
10425,40.260787,111502,21.8343649035,fcd4b999-ba6a-4869-b48e-ae4b98eabfb3
10426,40.809119,111503,26.2993671462,9b437436-e6cd-47b4-b0fd-5abcdf8c8bd2
10427,38.966978,111504,26.7201129639,a17b5873-d651-4d98-93cd-eebb1c59d883
10428,41.984104,111505,26.7201129639,4c6def4c-9b94-4526-83e2-6cf996ca1f01
10429,42.429415,111506,19.4326378049,9279c1ce-082c-4b6c-ad50-87b822e68ca7
10430,34.008364,111507,19.4326378049,bbdab0e5-e8fd-4da3-941c-b46c3b45a0e7
10431,34.008364,111508,19.4326378049,2ee1e539-3c59-4d94-a69c-ab8920991785
10432,40.222214,111509,19.3120805565,cf3b13c9-9649-46dd-a9d9-4cb0f735fcb8
10433,34.008364,111510,19.4326378049,197fe3ea-0cfb-4a1c-91c2-6753e2ae164f
10434,43.3606,111511,22.1844778839,1cacbe76-7c35-4146-9a20-882e33569401
10435,39.23186,111512,22.8899468692,4b53ee78-e214-424f-bfe9-5898c5904203
10436,39.23186,111514,22.8899468692,cf3344b2-2283-473f-805e-c138c6df011f
10437,40.220895,111517,22.8899468692,971620f9-4340-4046-bc51-9ad4b933ff8f
10438,40.75198,111518,31.1110498857,84aef77c-738b-4315-9fc5-8ecaad011c15
10439,40.220895,111519,22.8899468692,e0360636-64f7-44dc-bc05-c364f378ce76
10440,50.898143,111520,44.0616288964,49ca994d-04ef-48d9-9c02-3aa937074880
10441,49.420304,111521,60.1352870044,de239743-9f5a-45e0-8eb9-70b881751340
10442,47.648833,111522,33.9799443548,08063804-053a-4d76-85e8-67f4671c45a3
10443,50.262286,111523,38.6161939624,9f9839ed-cdb1-44c7-8a31-4bfcfacaf374
10444,32.894711,111524,19.851879122,25f23880-e25c-4d51-9835-2f7b1036ecad
10445,33.680701,111525,15.9062874084,a739a6bb-74c4-4626-953b-daa517790597
10446,36.068749,111526,32.4648384787,9153326a-5854-4ad7-b698-160a5dbad8eb
10447,36.068749,111527,32.4648384787,d121c51c-a91b-4d9e-a644-7f82da43b3f4
10448,32.894711,111528,19.851879122,8acb9b11-c439-4fd3-97ae-a79af152fcd4
10449,36.068749,111529,19.2182740893,184653a7-681b-4935-9554-92571d531f3a
10450,39.396964,111530,28.664619328,0175806e-8a28-4465-88f9-ddec07cfff3e
10451,39.396964,111531,28.664619328,5812317c-bc24-4b50-9f8f-68bcbfec8ec8
10452,38.999325,111532,28.664619328,ad3e8121-6fce-48fe-a5ab-92a15c820a2b
10453,40.625634,111533,11.4949746582,020010db-b6af-4c1a-8493-1e881f8d2a24
10454,39.396964,111534,28.664619328,966c967c-f16c-4ea9-a33f-f067622873f6
10455,41.22464,111535,28.1243613369,7f503524-abb5-482d-9d17-bdb70b4efe1b
10456,38.668878,111536,21.8617903288,a99ab199-a5cc-430d-9ac4-e1b536c84771
10457,39.664642,111537,17.8889831171,bb88be5f-4d05-4be3-be18-523f43546fa0
10458,43.796475,111538,34.9888077101,60dbdb26-2af7-44c9-a2f5-bde851dfde5a
10459,39.23186,111539,22.8899468692,ac2f7c43-ddd5-47b8-9df5-43d591ae9932
10460,47.648833,111543,33.9799443548,556ff6a9-4262-4fda-9158-5b1497de782a
10461,48.76062,111544,35.3046210255,b3e2a793-b997-4093-910d-7555b19e14c2
10462,50.11124,111545,38.4508373938,7158422e-50e2-4043-a876-f1f883a5a8c4
10463,31.087507,111546,17.2913022244,3d2836ea-dc50-4c24-b3c6-e13792b86e37
10464,32.647295,111547,24.1649260889,d105d2b9-d4a0-48a9-8b32-783e0b39e14a
10465,31.81781,111548,19.2864074801,f05ed518-46b0-43ea-b7fb-236988c257fd
10466,31.81781,111550,19.2864074801,277ca7aa-12c5-4432-b468-8372b5e918c8
10467,42.221221,111551,16.3034182616,d481c832-1c6a-419d-be8b-650df6efcb17
10468,32.216169,111552,17.4527191735,fde06fc6-d7cb-4452-a62e-549286ea655d
10469,38.668878,111553,21.8617903288,eb1b4cbf-a807-4359-a84b-80d4e4511687
10470,38.668878,111554,21.8617903288,0d0b0053-f4e7-46f2-bd47-e4d0ffce5a97
10471,38.668878,111555,21.8617903288,040dec31-4923-4345-a80a-e2ae7e48d3f9
10472,39.664642,111556,17.8889831171,4f020103-27d3-4b99-9869-435d075716bf
10473,40.820505,111557,24.4284629607,456618fb-bc64-48bf-9d5c-3efcff8af948
10474,39.844476,111558,24.4284629607,2975b6a2-7386-4bad-9e7c-56ca3a390f26
10475,47.130019,111559,29.1909907487,a3663849-f161-40f4-99aa-4018c4eacc87
10476,50.032693,111560,38.4479784395,f261fe39-ffdd-48c0-93e1-8a8e8be7c366
10477,48.629365,111561,42.3387424333,60fe4108-805d-4e89-99af-71718910585f
10478,47.73806,111562,45.6180226928,cc2a84d5-7067-4979-9efa-f70508858534
10479,29.999534,111563,12.0217885346,60c2edd1-9f93-431f-814a-aad86114f4e3
10480,40.809119,111565,26.2993671462,ca26bb9c-e1ba-4cfa-a358-11d352c0098d
10481,40.809119,111566,26.2993671462,c830ed00-5951-444c-b410-ba004d9b9462
10482,39.396964,111567,28.664619328,c5492489-95a8-4da5-9646-9c6d02f28a0f
10483,39.396964,111568,28.664619328,3cf8613d-ac87-437d-b8ce-372760248afa
10484,38.999325,111569,28.664619328,a6c96761-e8d9-4821-851d-3fe03a6021a7
10485,41.268927,111570,21.7918430963,5f4d7a79-bfd8-4bad-a419-81bf31119ca4
10486,41.268927,111571,21.7918430963,d0c2182c-70fc-4d16-b592-bbee48ad53d3
10487,47.668027,111574,60.1352870044,eed1dc0f-afcb-4ad3-9572-87ca885c086d
10488,45.834051,111575,42.0987304726,957b9d41-e651-4477-8f65-d9ae201e1d79
10489,43.679641,111576,36.0291014958,cd19ca42-c8b0-4b71-b865-7b8988cd7067
10490,47.668027,111577,38.3856375271,90c35d47-412c-477e-8ab1-5b0447638a8d
10491,45.793555,111579,49.5785174155,ea002a11-7131-4c99-84fd-4e53f653a063
10492,42.295169,111580,36.7322284895,591f6faa-5c57-490a-a640-0ecfc7473a4d
10493,50.011462,111581,40.7837783282,60dd0752-e186-47b6-a756-c2a55fcff234
10494,48.382212,111582,42.0987304726,f8d70f7b-2447-41db-80c1-03a47a706a66
10495,50.262286,111583,38.6161939624,00637d8d-e8b7-4849-9d58-8060bb499971
10496,48.382212,111584,42.0987304726,c1b34d66-cfc0-414b-8c89-3ee79047cbcc
10497,48.382212,111585,42.0987304726,f413ea41-2670-4c09-aff0-5ed582d88467
10498,33.680701,111587,15.9062874084,f7179bc6-75e5-4efe-9eb2-24158cb0cffb
10499,32.825776,111588,15.9062874084,545c830b-3400-49ce-8718-f8b5b05ce348
10500,32.825776,111589,15.9062874084,9700e211-66df-4a82-a2c2-5bb754165f9c
10501,32.894711,111590,19.851879122,3107924e-bfcc-48a0-8328-566c2505e32d
10502,32.894711,111591,19.851879122,9a270599-3600-424b-a2d3-3d02134dffb0
10503,32.894711,111592,19.851879122,0eab71c2-ab17-403b-92ed-a3ed20bc1afd
10504,38.668878,111593,21.8617903288,76a5f3a5-95a5-41bc-8773-ceaa80734df2
10505,39.664642,111594,17.8889831171,2c1971a2-c63e-43cd-ba54-c85985843eb1
10506,39.664642,111595,17.8889831171,6b1be4ad-0bd2-4b57-9f5f-61232635d1ca
10507,41.22464,111596,28.1243613369,f1b03ba0-cb3f-4835-9e35-1412a6698ccb
10508,41.268927,111597,21.7918430963,855cf09c-1b71-4c29-8cad-bc961193cfc7
10509,40.474559,111598,16.1199685681,bdf8bfbc-cf35-446a-b731-cd1ff1443139
10510,46.299591,111599,28.664619328,50efeb64-58cd-4bb4-bf43-db7d4db2f5d7
10511,43.796475,111600,34.9888077101,7de72494-ecd4-48fd-89d1-b38859413626
10512,42.898167,111601,27.9427375921,4521adea-448a-4f61-851c-59de5632a4e2
10513,40.75198,111602,31.1110498857,d3e73c98-0e76-4032-be62-374438a74522
10514,41.228319,111603,21.9467485009,e7183543-7746-42c2-b1eb-b2ef2047059c
10515,40.75198,111604,31.1110498857,9dcb1cc4-c905-45df-a5ef-909cfc95c0c8
10516,50.584151,111610,50.3469413592,85c10367-8a87-4933-8a83-e6efd424b6c4
10517,32.894711,111611,19.851879122,5a8d5f61-8df3-47df-90a0-6b435693cbc8
10518,31.087507,111612,17.2913022244,b8719591-df9a-4cc5-a3b9-ba7fe71ea256
10519,31.81781,111613,19.2864074801,fe671bf1-81ed-485d-8993-8778b9efaa97
10520,32.216169,111614,17.4527191735,1cd1d604-7a27-45a7-8dec-43588bc9f04a
10521,39.664642,111615,17.8889831171,fc2bdb01-6b56-48e5-a701-1384433d6491
10522,35.596646,111616,28.7341280733,1888a5bf-35c1-4a40-8056-d1e21ec3d1e4
10523,41.527265,111617,23.8690530124,ec2353a9-862f-4eb3-804c-9d889eecd3f4
10524,39.695239,111618,14.0442601542,b27c8827-0a4c-479c-b54d-51e228cb66a4
10525,35.596646,111619,28.7341280733,dfb34741-3c51-4509-b1f5-58eccdb56954
10526,38.56364,111620,19.8575907942,b9a185d2-d5db-4357-9617-8eac00dedfe3
10527,42.153516,111621,22.2816726523,ddf1b0f4-cd72-4f7b-b7a8-108f4397a2e0
10528,48.47637,111625,60.3195374772,d816c428-f5d4-40ff-a2f8-60f6fb09ac3b
10529,48.47637,111626,60.3195374772,7945085d-22e9-4b95-a63b-8ea4a34f06c7
10530,50.584151,111627,50.3469413592,68c2b5b9-ce82-4f47-8367-b0559a064a59
10531,46.915743,111629,35.3119397619,3bc1fc5f-b59b-4379-9a9c-e598fcbf3462
10532,48.571864,111630,45.2549935712,a6849e89-9245-43d6-9e96-e0abfa443b7c
10533,48.571864,111631,45.2549935712,118a8fd4-2ffb-4fc0-9332-5f7b1c284fa9
10534,48.629365,111632,39.4577739628,076370d4-484c-4548-ada3-a346dff4bc4c
10535,,111633,,8db53697-7452-49dc-9372-4f5239071341
10536,39.539703,111634,18.9926877594,26daf0e6-92d4-4ab9-be06-5489eebd8bc3
10537,42.699675,111639,14.0442601542,c04d1143-fa44-44d3-9659-4af2e646bdb7
10538,41.59022,111641,19.6599802002,9293c808-d0cc-4a97-9ed8-b1dfb9b61a73
10539,38.696432,111642,28.7341280733,97fa191d-3410-4945-b9e9-9acfb33ff6b1
10540,41.59022,111643,17.3142740786,3cf77847-edf0-458b-b271-9cf18d485c6b
10541,42.995628,111644,10.0435186932,77d77ee1-363a-4d94-8bd8-733345e5c571
10542,42.699675,111645,14.0442601542,7dd662b5-793d-4aef-b71b-e99410a5bc68
10543,41.59022,111647,17.3142740786,a639b79d-8aff-420d-89be-94609e99347f
10544,38.974033,111648,17.8990775071,6d5e2c19-f106-4d40-bd76-b3b43f8bdb8f
10545,40.089802,111649,19.2815704642,3a908d65-8a31-470f-9edd-65d5e9c3415d
10546,48.861876,111650,42.2239585389,16aaab73-cbae-44da-a165-f5f354466fc9
10547,48.595139,111651,42.2239585389,5bc00e00-e216-458d-a8b9-fad256c84e44
10548,44.828147,111652,36.0291014958,977074d4-9a4f-4088-9ab5-a5876f9ebe02
10549,49.641296,111653,42.0491934748,6c4fd29d-ba05-4548-bb62-ed4c4a5fdf73
10550,47.426617,111654,40.8950232069,b5353639-b0d2-41d5-8250-90c750e55fec
10551,52.817531,111655,55.6926426077,3c9eb3e1-8861-42fb-a7be-a041e728242a
10552,52.817531,111657,55.6926426077,12088218-cf27-4db8-a931-74817afb9fbe
10553,52.722973,111658,55.6926426077,3f77fd83-9f1a-458b-a64e-88996ba6d782
10554,50.1943,111659,50.7208885162,5d0f8858-aa5d-409f-89f8-03af24f93dcc
10555,51.67527,111660,44.9515232581,06b32595-5e22-4615-ae93-f09c8a3ee422
10556,48.571864,111661,44.9515232581,f87720ca-8ae1-416b-a67c-8117c2a0dae1
10557,51.67527,111662,44.9515232581,461ab39a-9d08-433d-88c1-1e0cd5f6efe9
10558,29.999534,111664,12.0217885346,5b377761-51c0-4433-920d-44ce34c8f6dd
10559,41.6953,111665,26.2993671462,d4991638-1fb7-4b41-8b71-71f3cc630169
10560,40.820505,111666,24.4027015569,4c28f541-7fd3-405c-b3ab-5fc4a6908868
10561,43.3606,111667,22.1844778839,e6c9f771-96ff-41e3-b1bd-bfedc0ef43ee
10562,54.098763,111668,46.1853280187,98c7fae1-606b-4c49-b0d4-9aa0f936f40b
10563,40.089802,111669,19.2815704642,4f3ad225-8fe2-46fd-b4f0-003a0c12767e
10564,38.974033,111670,20.5838981203,4824f552-9b48-4b69-bd7b-798bd15c84bb
10565,49.178045,111671,38.6574187646,94ca63c4-d2a3-497a-b7e5-3278d1c46b30
10566,49.178045,111672,38.6574187646,8b079aa5-7879-4587-8cb2-bf942c03afe7
10567,44.774573,111673,30.6251014297,edc3a433-495b-439d-ad7c-6ed096011d89
10568,47.983088,111675,35.8286155192,b79ea035-5e9c-4f8e-93fe-c262b4de4955
10569,54.233012,111676,54.8512725469,ff9471d2-0b51-4466-9a17-d83a855c60ff
10570,52.722973,111677,55.6926426077,3c601227-12c2-420b-a312-34d70339deb9
10571,33.648291,111680,11.3369110748,e08f3889-0fdc-4b24-92ea-636cd07849c4
10572,38.206271,111682,11.3369110748,d994ea1b-b201-453b-a1cb-acbcbd4156d5
10573,42.641386,111683,16.3034182616,68636f0c-e2b8-44d4-a8dc-0935f33129cc
10574,32.216169,111685,17.4527191735,d79e9a51-271a-408c-8dd7-67bc477c7036
10575,36.32771,111686,10.4069340438,7156573b-ed7c-48ad-b006-e26693d74d55
10576,38.918441,111687,23.1225403142,48c7cd37-4d2e-45c0-9cac-980a0079f107
10577,38.918441,111688,23.1225403142,920b8c6e-05c8-4cae-8469-4914eebb3169
10578,38.918441,111689,23.1225403142,4ba2e2be-0d45-4839-936b-80f4fc44a42a
10579,38.918441,111690,23.1225403142,3492717b-05eb-4fa8-afe1-011ededf7271
10580,38.918441,111691,23.1225403142,a6e54495-5260-437e-8cca-f49680795c8d
10581,38.918441,111692,23.1225403142,068b9370-e1a7-4527-84f9-b1e04eac7d99
10582,41.527265,111693,23.8690530124,7f23c370-b9db-4c9b-93a3-1541e7359d42
10583,39.695239,111694,14.0442601542,c637747a-5993-4f43-a4c1-6129969bf35a
10584,38.585785,111695,17.3142740786,5f7cd423-af81-457d-9daa-f97f993b7ffb
10585,44.870351,111696,41.3458346454,57aa29ae-bbc5-493e-8acb-cee17cc4eb44
10586,44.870351,111697,41.3458346454,49a2d392-b9f1-4093-8f5f-cd4acaadde43
10587,43.753585,111698,39.8674639564,2970f083-500b-4cc5-97b7-5d4f00a2d442
10588,43.971282,111699,36.3530278262,fe7ee026-96ee-4527-a387-49067e345dae
10589,41.738296,111700,25.2712586939,2c4b3501-0956-420b-a75b-b80f52c2c578
10590,50.584151,111701,50.3469413592,4e356bee-e131-473c-911c-59a4e863c545
10591,46.915743,111703,35.3119397619,218bc0eb-2149-466c-86e7-77445f94b9a7
10592,43.74121,111704,35.3119397619,9ef25494-d845-4d9c-9a8f-10a9d1b51bc3
10593,39.342575,111705,22.156134993,06ff2800-f3de-4e4e-a1a0-541c9e9d171c
10594,34.32986,111707,24.708891612,7922368f-e36f-4731-bd47-878a76efb88d
10595,34.117256,111708,18.0564375833,14fe79a5-45e8-4437-b37b-c84bdaad6dc8
10596,38.601081,111710,19.2815704642,7041696a-1242-4f48-9244-c436fa8c7c1f
10597,41.714913,111712,13.0168020815,998f6558-6662-418a-a396-25a0b497d932
10598,40.089802,111713,19.2815704642,e54e6800-c660-4940-9fb3-4ab8fa480d7a
10599,47.426617,111715,42.593107294,cf762852-f097-4e41-b2f5-152c88b6274a
10600,47.426617,111716,42.593107294,5fff50de-1c9c-45c6-9f3b-4431d2358014
10601,44.828147,111718,36.0291014958,2014bb39-383e-4dbf-8095-9599f7de83c2
10602,49.641296,111719,42.0491934748,048ec1b1-2be3-43a4-8aac-19e4673577c4
10603,47.707106,111720,49.4881436587,48cc4aba-e8bb-4c4c-b45e-b4999094bb1c
10604,47.707106,111721,49.4881436587,61ffb23f-71a6-4eff-82da-8285fae6c007
10605,47.707106,111722,39.4577739628,357b4cfc-db6d-4dde-83c9-392494bc77c1
10606,48.47637,111723,60.3195374772,50ae860e-a236-41a8-9b2c-52d2104644c1
10607,48.47637,111724,60.3195374772,8450dff5-11bf-4a43-8132-79131541632b
10608,34.32986,111725,24.708891612,078f5281-5529-4962-9e98-87df18e350fb
10609,32.48199,111726,24.2209659509,9be13881-7dd4-46ea-bb40-fa502a83520e
10610,34.534169,111727,24.2766858641,f7f8e126-7207-4089-b313-4e1186c0eca8
10611,34.32986,111728,24.708891612,e0c5c77f-2a02-410a-9107-d8e0f95198ba
10612,49.178045,111731,38.6574187646,0d62770c-93b4-4b69-b527-1b53f69b982b
10613,47.983088,111732,35.8286155192,63ef0c0d-b114-4818-a80d-87f94e22d1b9
10614,47.847321,111733,41.3458346454,7db906da-b1de-40f5-9edd-6fc3aa057320
10615,43.753585,111736,39.8674639564,5b6fa328-c084-4790-9e20-c128d8155f77
10616,47.648833,111737,33.9799443548,4998be93-57ca-4191-b21d-78fd66574bf7
10617,51.78497,111738,44.0704146154,744e2df6-ddb6-4680-acb1-86538b630de8
10618,48.629365,111739,42.3387424333,664f2082-7d0f-4e86-8dec-bfc93af97bfd
10619,48.534807,111740,42.3387424333,4882f583-5952-4b64-94cb-8f02baf27d45
10620,53.88278,111741,50.2790927929,025aac84-9962-4a28-a8e9-1d112d9fc0af
10621,53.861358,111742,45.8275954018,42c2980b-969b-4c5c-aec3-c6f763c99efe
10622,39.539703,111743,18.9926877594,81a86201-29e6-4606-93ea-691cd2525c53
10623,39.539703,111744,18.9926877594,21714ae0-e84a-445d-bb13-8e6e089d2be0
10624,34.534169,111745,20.8160227915,f2661ff0-075d-4d6b-a5b2-1b50bcb81276
10625,33.039067,111746,19.1476819574,d929dfc1-68f1-4bee-8cc8-a20faebadf4e
10626,32.853068,111747,19.1476819574,f2700da8-5997-4a96-bb08-16b290cbd0a7
10627,33.039067,111748,19.1476819574,c0f86e64-d3ef-4ed8-a816-f6b36b26ab29
10628,33.039067,111749,19.1476819574,5883d366-6386-4c93-935d-ca0b7e9d1745
10629,41.714913,111750,13.0168020815,230643a3-12d2-432d-bcda-d6646025b636
10630,41.527265,111753,23.8690530124,a1af9b54-12f5-4b74-8dc8-69e738372a66
10631,41.6953,111754,26.2993671462,e12e2816-5d56-4ee5-b93f-ad86f65002e9
10632,41.6953,111755,26.2993671462,3dd8414f-fa84-4a5f-871b-bbd8828255b4
10633,43.753585,111757,39.8674639564,e39f18f6-a202-40c4-811c-bd91e925c7a3
10634,38.918441,111758,23.1225403142,f5b6b071-570e-4901-a117-6bdaaa8c287e
10635,38.918441,111759,23.1225403142,611a1a84-679d-402f-ab8d-be5391662640
10636,39.539703,111760,18.9926877594,893e68c1-4fce-4a57-9c7a-309baf89f11b
10637,35.032326,111766,17.1350267946,9ca38538-dfeb-41b7-a5f1-d6707ca02ea1
10638,33.853467,111769,14.9685349239,40d866d6-fc26-4af7-97c8-dad7b97acec7
10639,34.32986,111770,24.708891612,81ce8f8c-0330-4abc-a22e-d346002b5ff8
10640,41.59022,111774,17.3142740786,3b82defc-43d4-456e-a878-3e510ac19716
10641,38.585785,111775,17.3142740786,68878085-119d-4762-9f22-f2fb616eac52
10642,41.527265,111776,23.8690530124,7aab5e7e-f9b7-4190-8ceb-8a8e52867ad4
10643,41.714913,111778,13.0168020815,1eb7c662-7c96-48c2-a358-1f0ba8a8dd49
10644,42.699675,111779,14.0442601542,da580c30-7ef5-411a-a1a2-c37fe0148957
10645,48.089204,111781,35.3046210255,45ed2a77-e35f-42f6-8220-d66d77c4ffd4
10646,45.793555,111782,36.7322284895,32b04e6d-6f6c-4d01-a151-26e8a592504c
10647,47.643502,111783,45.6180226928,a66a5a0a-3a5b-4d8f-826a-c593a05b3cf5
10648,47.73806,111784,45.6180226928,503e18db-972c-47cf-bc93-e66a3175602b
10649,47.643502,111785,45.6180226928,1be5e5b8-e91d-439c-9722-0dc5a29ed09f
10650,48.629365,111786,42.3387424333,fd0b4119-315c-4810-8b8f-ea2609a8099e
10651,45.793555,111788,49.5785174155,0ff738b9-a271-442b-bb9d-8f24de7aef38
10652,46.985687,111790,34.9365170554,02b04077-cd9f-4482-b47b-a016f941b9cc
10653,48.089204,111791,35.3046210255,fd65621a-bd60-4e95-8362-704f62196c89
10654,38.918441,111794,23.1225403142,a7f77163-3de8-485b-905f-34335f65c457
10655,39.664642,111795,7.80056560151,25fbc95b-da17-4a9c-9541-6fa0dc0d3e15
10656,43.131433,111796,12.0730422907,5bff639e-f7c1-4c62-bae4-9331d36284fd
10657,40.867489,111797,16.2686960716,9c8ed60a-8fb1-4a4d-a4e0-6106b059ee90
10658,39.664642,111798,7.80056560151,bdae11f9-a907-4944-9a8a-d0ecb868d337
10659,36.026438,111801,25.1130842194,7949f394-7faf-4dc9-994b-cda8f4ed25e2
10660,36.026438,111802,25.1130842194,ad71b896-6043-4b44-9438-d6e6022be6d1
10661,36.026438,111804,25.1130842194,fcf2bd9f-ae15-4619-be3b-6d45b9eb4cc9
10662,41.714913,111805,13.0168020815,d4ad9078-41bb-4738-af81-85de54d923ba
10663,39.695239,111806,14.0442601542,3b350b5f-959e-4fd4-8764-7fc42092f66e
10664,47.249262,111808,44.0616288964,8afd2a9d-096b-4994-bee9-f207257771be
10665,46.958411,111809,37.8997967748,c7b1bde5-5f34-445a-9d4f-4321eb905316
10666,47.668027,111810,60.1352870044,4b7bb1c4-e31d-4c62-9c6b-cf0e21c38f37
10667,46.958411,111811,37.8997967748,83121d9a-1e99-4ae1-aeec-fdff93723980
10668,46.958411,111813,37.8997967748,661ec13b-d691-41e9-8b2f-60615c72751e
10669,42.898167,111814,27.9427375921,242949a1-ddf5-4b79-8cfc-dd0bfdf7263e
10670,39.468795,111815,21.4460018292,a58ee705-c457-4596-9243-7af916040d23
10671,41.65099,111816,31.4761126783,677a3bec-185a-47d7-b0a2-e28b1d1a05c5
10672,38.463846,111817,16.753548341,3d535fe5-8a14-4920-871d-c3a2aa7212b3
10673,42.143996,111818,34.2912215418,26217f56-bd9c-40c4-8d73-1519a2e6b605
10674,41.419725,111819,22.1531001022,f942abf6-1bac-467c-8060-80787412676b
10675,35.8864,111820,21.8995023452,06ba312c-889c-48da-b9e6-72b9718ffc70
10676,42.078289,111821,21.6154658405,f3699b3e-752f-4875-82ef-f7fd795dd8c7
10677,42.078289,111822,21.6154658405,6c85e5f2-2ad6-4bba-8201-558e2c0a361e
10678,41.665456,111824,25.1430962468,748ab9e9-f956-4933-9fdc-9a08f2ba46a4
10679,49.441441,111828,44.8965098127,a304e4fb-d2d2-42c0-b2a9-1e8ed0fecf81
10680,49.441441,111830,44.8965098127,a889e49e-5d35-41b9-885c-a9429213226c
10681,46.846877,111831,51.9951552839,a1135a2b-8b68-4908-bee7-39323f875ac0
10682,48.186864,111832,44.5395833672,2a28473d-6748-4bff-86f7-53d5df1fd4ca
10683,43.259665,111834,32.781396183,155534ac-5494-48ba-89ed-b8fda886c43f
10684,42.242879,111835,22.7859769853,b8ae4e29-96ae-463c-bef0-22920f7077c5
10685,42.242879,111836,29.0100275631,8e64f2d1-415a-4569-8248-8adb4b0992e4
10686,40.163416,111837,28.4403922644,bd84ff61-bfe7-4312-b824-b801f0cd1c33
10687,42.918508,111838,30.4883386113,dfe6047f-9de8-4a57-a9b2-3a55c68666d8
10688,38.219067,111839,19.8503361837,f1e026fd-e646-484e-8acc-9ab152494f37
