,Unnamed: 0,ID,Segment ID,Roadway Name,From,To,Direction,Date,sum,Full Name,Boroughs
18743,18743,161,121148,West Gun Hill Road,West Mosholu Parkway North Service Road,Mosholu Parkway Main Road,WB,11/01/2017,10586.0,West Gun Hill Road from West Mosholu Parkway North Service Road to Mosholu Parkway Main Road,East Gun Hill Road
18744,18744,166,185651,Marmion Avenue,Cross Bronx Expressway,Fairmount Place,SB,11/01/2017,2382.0,Marmion Avenue from Cross Bronx Expressway to Fairmount Place,West Bronx
18745,18745,167,9002977,Calhoun Avenue,Dewey Avenue,Cross Bronx Expressway,NB,11/01/2017,302.0,Calhoun Avenue from Dewey Avenue to Cross Bronx Expressway,East Bronx
18746,18746,167,9002977,Calhoun Avenue,Dewey Avenue,Cross Bronx Expressway,SB,11/01/2017,1388.0,Calhoun Avenue from Dewey Avenue to Cross Bronx Expressway,East Bronx
18747,18747,169,236204,Jerome Avenue,Mosholu Parkway Main Road,West Mosholu Parkway North Service Road,NB,11/01/2017,9210.0,Jerome Avenue from Mosholu Parkway Main Road to West Mosholu Parkway North Service Road,Norwood
18748,18748,169,236204,Jerome Avenue,Mosholu Parkway Main Road,West Mosholu Parkway North Service Road,SB,11/01/2017,5430.0,Jerome Avenue from Mosholu Parkway Main Road to West Mosholu Parkway North Service Road,Norwood
18749,18749,171,9003670,Astor Avenue,Wallace Avenue,Barnes Avenue,EB,11/01/2017,2214.0,Astor Avenue from Wallace Avenue to Barnes Avenue,East Bronx
18750,18750,171,9003670,Astor Avenue,Wallace Avenue,Barnes Avenue,WB,11/01/2017,1862.0,Astor Avenue from Wallace Avenue to Barnes Avenue,East Bronx
18751,18751,196,50676,South Conduit Avenue,Hemlock Avenue,Autumn Avenue,EB,11/01/2017,23959.0,South Conduit Avenue from Hemlock Avenue to Autumn Avenue,Brooklyn
18752,18752,196,50683,North Conduit Avenue,Glenmore Avenue,Lincoln Avenue,WB,11/01/2017,26188.0,North Conduit Avenue from Glenmore Avenue to Lincoln Avenue,Brooklyn
18753,18753,199,50820,Belmont Avenue,Grant Avenue,South Conduit Avenue,EB,11/01/2017,3227.0,Belmont Avenue from Grant Avenue to South Conduit Avenue,Belmont Avenue
18754,18754,205,9002816,Fountain Avenue,Dumont Avenue,Hegeman Avenue,NB,11/01/2017,6565.0,Fountain Avenue from Dumont Avenue to Hegeman Avenue,Brooklyn
18755,18755,205,9002816,Fountain Avenue,Dumont Avenue,Hegeman Avenue,SB,11/01/2017,6530.0,Fountain Avenue from Dumont Avenue to Hegeman Avenue,Brooklyn
18756,18756,217,20147,Bay Ridge Avenue,19 Avenue,20 Avenue,EB,11/01/2017,2069.0,Bay Ridge Avenue from 19 Avenue to 20 Avenue,Brooklyn
18757,18757,231,72596,Dyckman Street,Sherman Avenue,Vermilyea Avenue,NB,11/01/2017,7585.0,Dyckman Street from Sherman Avenue to Vermilyea Avenue,Vermilyea Avenue
18758,18758,231,72596,Dyckman Street,Sherman Avenue,Vermilyea Avenue,SB,11/01/2017,6377.0,Dyckman Street from Sherman Avenue to Vermilyea Avenue,Vermilyea Avenue
18759,18759,233,72608,Broadway,Dyckman Street,Cumming Street,EB,11/01/2017,11380.0,Broadway from Dyckman Street to Cumming Street,Cumming Street
18760,18760,233,72608,Broadway,Dyckman Street,Cumming Street,WB,11/01/2017,11466.0,Broadway from Dyckman Street to Cumming Street,Cumming Street
18761,18761,237,106044,East 23 Street,Broadway,Madison Avenue,EB,11/01/2017,17839.0,East 23 Street from Broadway to Madison Avenue,Manhattan
18762,18762,237,106044,East 23 Street,Broadway,Madison Avenue,WB,11/01/2017,6814.0,East 23 Street from Broadway to Madison Avenue,Manhattan
18763,18763,239,164329,East 18 Street,Broadway,Park Avenue South,EB,11/01/2017,8065.0,East 18 Street from Broadway to Park Avenue South,Manhattan
18764,18764,261,21490,Mc Donald Avenue,Albermarle Road,Church Avenue,NB,11/01/2017,4515.0,Mc Donald Avenue from Albermarle Road to Church Avenue,Borough Park
18765,18765,261,21490,Mc Donald Avenue,Albermarle Road,Church Avenue,SB,11/01/2017,5522.0,Mc Donald Avenue from Albermarle Road to Church Avenue,Borough Park
18766,18766,283,150549,Cross Bay Boulevard,165 Avenue,1 Road/West Road,NB,11/01/2017,9609.0,Cross Bay Boulevard from 165 Avenue to 1 Road/West Road,Queens
18767,18767,283,145398,Cross Bay Boulevard,165 Avenue,1 Road/West Road,SB,11/01/2017,15406.0,Cross Bay Boulevard from 165 Avenue to 1 Road/West Road,Queens
18768,18768,297,33798,6 Avenue,West 27 Street,West 28 Street,NB,11/01/2017,37156.0,6 Avenue from West 27 Street to West 28 Street,Manhattan
18769,18769,298,50816,North Conduit Avenue,Grant Avenue,Elbert Lane,NB,11/01/2017,27826.0,North Conduit Avenue from Grant Avenue to Elbert Lane,Queens
18770,18770,298,50822,South Conduit Avenue,Grant Avenue,Belmont Avenue,SB,11/01/2017,28656.0,South Conduit Avenue from Grant Avenue to Belmont Avenue,Cypress Hills
18771,18771,299,34654,1 Avenue,East 26 Street,East 27 Street,NB,11/01/2017,29092.0,1 Avenue from East 26 Street to East 27 Street,Brooklyn
18772,18772,304,26818,Ocean Parkway Main Road,Lawrence Avenue,Parkville Avenue,NB,11/01/2017,26562.0,Ocean Parkway Main Road from Lawrence Avenue to Parkville Avenue,Lawrence Avenue
18773,18773,304,26818,Ocean Parkway Main Road,Lawrence Avenue,Parkville Avenue,SB,11/01/2017,25652.0,Ocean Parkway Main Road from Lawrence Avenue to Parkville Avenue,Lawrence Avenue
18774,18774,304,26825,Ocean Parkway Service Road,Lawrence Avenue,Parkville Avenue,NB,11/01/2017,1885.0,Ocean Parkway Service Road from Lawrence Avenue to Parkville Avenue,Lawrence Avenue
18775,18775,304,26809,Ocean Parkway Service Road,Lawrence Avenue,Parkville Avenue,SB,11/01/2017,2784.0,Ocean Parkway Service Road from Lawrence Avenue to Parkville Avenue,Lawrence Avenue
18776,18776,310,21139,New Utrecht Avenue,52 Street,53 Street,NB,11/01/2017,7526.0,New Utrecht Avenue from 52 Street to 53 Street,53rd Street
18777,18777,310,21139,New Utrecht Avenue,52 Street,53 Street,SB,11/01/2017,4903.0,New Utrecht Avenue from 52 Street to 53 Street,53rd Street
18778,18778,1,19244,Kings Highway,West 12 Street,West 11 Street,EB,11/02/2017,4634.0,Kings Highway from West 12 Street to West 11 Street,West 12th Street
18779,18779,1,19244,Kings Highway,West 12 Street,West 11 Street,WB,11/02/2017,5258.0,Kings Highway from West 12 Street to West 11 Street,West 12th Street
18780,18780,7,20337,Avenue P,West 10 Street,West 9 Street,EB,11/02/2017,5324.0,Avenue P from West 10 Street to West 9 Street,Brooklyn
18781,18781,7,20337,Avenue P,West 10 Street,West 9 Street,WB,11/02/2017,4529.0,Avenue P from West 10 Street to West 9 Street,Brooklyn
18782,18782,9,20138,18 Avenue,71 Street,72 Street,NB,11/02/2017,5689.0,18 Avenue from 71 Street to 72 Street,Brooklyn
18783,18783,9,20138,18 Avenue,71 Street,72 Street,SB,11/02/2017,4892.0,18 Avenue from 71 Street to 72 Street,Brooklyn
18784,18784,11,20395,60 Street,19 Avenue,20 Avenue,EB,11/02/2017,7521.0,60 Street from 19 Avenue to 20 Avenue,Brooklyn
18785,18785,11,20395,60 Street,19 Avenue,20 Avenue,WB,11/02/2017,6058.0,60 Street from 19 Avenue to 20 Avenue,Brooklyn
18786,18786,14,73436,Riverdale Avenue,West 238 Street,West 239 Street,NB,11/02/2017,8648.0,Riverdale Avenue from West 238 Street to West 239 Street,West Bronx
18787,18787,14,73436,Riverdale Avenue,West 238 Street,West 239 Street,SB,11/02/2017,6552.0,Riverdale Avenue from West 238 Street to West 239 Street,West Bronx
18788,18788,81,32443,7 Avenue,West 12 Street,West 13 Street,SB,11/02/2017,27658.0,7 Avenue from West 12 Street to West 13 Street,7th Avenue
18789,18789,85,32283,8 Avenue,Greenwich Avenue,West 14 Street,NB,11/02/2017,22481.0,8 Avenue from Greenwich Avenue to West 14 Street,122
18790,18790,88,32449,6 Avenue,West 11 Street,West 12 Street,SB,11/02/2017,33741.0,6 Avenue from West 11 Street to West 12 Street,West 12th Street
18791,18791,91,33645,8 Avenue,West 26 Street,West 27 Street,NB,11/02/2017,23409.0,8 Avenue from West 26 Street to West 27 Street,West 26th Street
18792,18792,92,32807,East 14 Street,4 Avenue,Broadway,EB,11/02/2017,10813.0,East 14 Street from 4 Avenue to Broadway,Union Avenue
18793,18793,92,32807,East 14 Street,4 Avenue,Broadway,WB,11/02/2017,9963.0,East 14 Street from 4 Avenue to Broadway,Union Avenue
18794,18794,94,32618,5 Avenue,East 11 Street,East 12 Street,SB,11/02/2017,18380.0,5 Avenue from East 11 Street to East 12 Street,5th Avenue
18795,18795,96,32787,Broadway,East 11 Street,East 12 Street,NB,11/02/2017,23505.0,Broadway from East 11 Street to East 12 Street,Manhattan
18796,18796,98,33652,7 Avenue,West 27 Street,West 28 Street,SB,11/02/2017,25928.0,7 Avenue from West 27 Street to West 28 Street,Manhattan
18797,18797,99,34027,West 34 Street,5 Avenue,6 Avenue,EB,11/02/2017,10408.0,West 34 Street from 5 Avenue to 6 Avenue,West 34th Street
18798,18798,99,34027,West 34 Street,5 Avenue,6 Avenue,WB,11/02/2017,13476.0,West 34 Street from 5 Avenue to 6 Avenue,West 34th Street
18799,18799,100,34013,West 30 Street,5 Avenue,Broadway,EB,11/02/2017,6333.0,West 30 Street from 5 Avenue to Broadway,New York
18800,18800,101,33879,Broadway,West 27 Street,West 28 Street,SB,11/02/2017,4317.0,Broadway from West 27 Street to West 28 Street,N/A
18801,18801,129,113134,Sedgwick Avenue,West 183 Street,Fordham Road,NB,11/02/2017,5783.0,Sedgwick Avenue from West 183 Street to Fordham Road,University Heights
18802,18802,129,113134,Sedgwick Avenue,West 183 Street,Fordham Road,SB,11/02/2017,7060.0,Sedgwick Avenue from West 183 Street to Fordham Road,University Heights
18803,18803,134,87808,Bronxwood Avenue,Mace Avenue,Allerton Avenue,NB,11/02/2017,749.0,Bronxwood Avenue from Mace Avenue to Allerton Avenue,Bronxwood Avenue
18804,18804,134,87808,Bronxwood Avenue,Mace Avenue,Allerton Avenue,SB,11/02/2017,1479.0,Bronxwood Avenue from Mace Avenue to Allerton Avenue,Bronxwood Avenue
18805,18805,139,9007352,Randall Avenue,Cross Bronx Expressway,Balcom Avenue,EB,11/02/2017,3776.0,Randall Avenue from Cross Bronx Expressway to Balcom Avenue,Schley Avenue
18806,18806,139,9007352,Randall Avenue,Cross Bronx Expressway,Balcom Avenue,WB,11/02/2017,4176.0,Randall Avenue from Cross Bronx Expressway to Balcom Avenue,Schley Avenue
18807,18807,140,79377,East 177 Street,East Tremont Avenue,Devoe Avenue,NB,11/02/2017,6326.0,East 177 Street from East Tremont Avenue to Devoe Avenue,East Bronx
18808,18808,140,79377,East 177 Street,East Tremont Avenue,Devoe Avenue,SB,11/02/2017,14012.0,East 177 Street from East Tremont Avenue to Devoe Avenue,East Bronx
18809,18809,153,158881,Park Avenue South,East 26 Street,East 27 Street,NB,11/02/2017,20114.0,Park Avenue South from East 26 Street to East 27 Street,Manhattan
18810,18810,153,158578,Park Avenue South,East 26 Street,East 27 Street,SB,11/02/2017,15626.0,Park Avenue South from East 26 Street to East 27 Street,Manhattan
18811,18811,156,154911,Esplanade,Hone Avenue,Lurting Avenue,NB,11/02/2017,661.0,Esplanade from Hone Avenue to Lurting Avenue,Broadway
18812,18812,156,154664,Esplanade,Hone Avenue,Lurting Avenue,SB,11/02/2017,869.0,Esplanade from Hone Avenue to Lurting Avenue,Broadway
18813,18813,157,148407,Seagirt Boulevard,Beach 7 Street,Beach 9 Street,EB,11/02/2017,12152.0,Seagirt Boulevard from Beach 7 Street to Beach 9 Street,Far Rockaway
18814,18814,157,155745,Seagirt Boulevard,Beach 7 Street,Beach 9 Street,WB,11/02/2017,12646.0,Seagirt Boulevard from Beach 7 Street to Beach 9 Street,Far Rockaway
18815,18815,161,121148,West Gun Hill Road,West Mosholu Parkway North Service Road,Mosholu Parkway Main Road,EB,11/02/2017,7856.0,West Gun Hill Road from West Mosholu Parkway North Service Road to Mosholu Parkway Main Road,East Gun Hill Road
18816,18816,161,121148,West Gun Hill Road,West Mosholu Parkway North Service Road,Mosholu Parkway Main Road,WB,11/02/2017,11629.0,West Gun Hill Road from West Mosholu Parkway North Service Road to Mosholu Parkway Main Road,East Gun Hill Road
18817,18817,166,185651,Marmion Avenue,Cross Bronx Expressway,Fairmount Place,SB,11/02/2017,2579.0,Marmion Avenue from Cross Bronx Expressway to Fairmount Place,West Bronx
18818,18818,167,9002977,Calhoun Avenue,Dewey Avenue,Cross Bronx Expressway,NB,11/02/2017,295.0,Calhoun Avenue from Dewey Avenue to Cross Bronx Expressway,East Bronx
18819,18819,167,9002977,Calhoun Avenue,Dewey Avenue,Cross Bronx Expressway,SB,11/02/2017,1446.0,Calhoun Avenue from Dewey Avenue to Cross Bronx Expressway,East Bronx
18820,18820,169,236204,Jerome Avenue,Mosholu Parkway Main Road,West Mosholu Parkway North Service Road,NB,11/02/2017,9440.0,Jerome Avenue from Mosholu Parkway Main Road to West Mosholu Parkway North Service Road,Norwood
18821,18821,169,236204,Jerome Avenue,Mosholu Parkway Main Road,West Mosholu Parkway North Service Road,SB,11/02/2017,4904.0,Jerome Avenue from Mosholu Parkway Main Road to West Mosholu Parkway North Service Road,Norwood
18822,18822,171,9003670,Astor Avenue,Wallace Avenue,Barnes Avenue,EB,11/02/2017,2304.0,Astor Avenue from Wallace Avenue to Barnes Avenue,East Bronx
18823,18823,171,9003670,Astor Avenue,Wallace Avenue,Barnes Avenue,WB,11/02/2017,2095.0,Astor Avenue from Wallace Avenue to Barnes Avenue,East Bronx
18824,18824,196,50676,South Conduit Avenue,Hemlock Avenue,Autumn Avenue,EB,11/02/2017,24790.0,South Conduit Avenue from Hemlock Avenue to Autumn Avenue,Brooklyn
18825,18825,196,50683,North Conduit Avenue,Glenmore Avenue,Lincoln Avenue,WB,11/02/2017,27106.0,North Conduit Avenue from Glenmore Avenue to Lincoln Avenue,Brooklyn
18826,18826,199,50820,Belmont Avenue,Grant Avenue,South Conduit Avenue,EB,11/02/2017,3228.0,Belmont Avenue from Grant Avenue to South Conduit Avenue,Belmont Avenue
18827,18827,205,9002816,Fountain Avenue,Dumont Avenue,Hegeman Avenue,NB,11/02/2017,7239.0,Fountain Avenue from Dumont Avenue to Hegeman Avenue,Brooklyn
18828,18828,205,9002816,Fountain Avenue,Dumont Avenue,Hegeman Avenue,SB,11/02/2017,7193.0,Fountain Avenue from Dumont Avenue to Hegeman Avenue,Brooklyn
18829,18829,217,20147,Bay Ridge Avenue,19 Avenue,20 Avenue,EB,11/02/2017,2211.0,Bay Ridge Avenue from 19 Avenue to 20 Avenue,Brooklyn
18830,18830,231,72596,Dyckman Street,Sherman Avenue,Vermilyea Avenue,NB,11/02/2017,7324.0,Dyckman Street from Sherman Avenue to Vermilyea Avenue,Vermilyea Avenue
18831,18831,231,72596,Dyckman Street,Sherman Avenue,Vermilyea Avenue,SB,11/02/2017,6379.0,Dyckman Street from Sherman Avenue to Vermilyea Avenue,Vermilyea Avenue
18832,18832,233,72608,Broadway,Dyckman Street,Cumming Street,EB,11/02/2017,11452.0,Broadway from Dyckman Street to Cumming Street,Cumming Street
18833,18833,233,72608,Broadway,Dyckman Street,Cumming Street,WB,11/02/2017,12210.0,Broadway from Dyckman Street to Cumming Street,Cumming Street
18834,18834,237,106044,East 23 Street,Broadway,Madison Avenue,EB,11/02/2017,16848.0,East 23 Street from Broadway to Madison Avenue,Manhattan
18835,18835,237,106044,East 23 Street,Broadway,Madison Avenue,WB,11/02/2017,6404.0,East 23 Street from Broadway to Madison Avenue,Manhattan
18836,18836,239,164329,East 18 Street,Broadway,Park Avenue South,EB,11/02/2017,9437.0,East 18 Street from Broadway to Park Avenue South,Manhattan
18837,18837,261,21490,Mc Donald Avenue,Albermarle Road,Church Avenue,NB,11/02/2017,4652.0,Mc Donald Avenue from Albermarle Road to Church Avenue,Borough Park
18838,18838,261,21490,Mc Donald Avenue,Albermarle Road,Church Avenue,SB,11/02/2017,5943.0,Mc Donald Avenue from Albermarle Road to Church Avenue,Borough Park
18839,18839,283,150549,Cross Bay Boulevard,165 Avenue,1 Road/West Road,NB,11/02/2017,9850.0,Cross Bay Boulevard from 165 Avenue to 1 Road/West Road,Queens
18840,18840,283,145398,Cross Bay Boulevard,165 Avenue,1 Road/West Road,SB,11/02/2017,15683.0,Cross Bay Boulevard from 165 Avenue to 1 Road/West Road,Queens
18841,18841,297,33798,6 Avenue,West 27 Street,West 28 Street,NB,11/02/2017,38315.0,6 Avenue from West 27 Street to West 28 Street,Manhattan
18842,18842,298,50816,North Conduit Avenue,Grant Avenue,Elbert Lane,NB,11/02/2017,28414.0,North Conduit Avenue from Grant Avenue to Elbert Lane,Queens
18843,18843,298,50822,South Conduit Avenue,Grant Avenue,Belmont Avenue,SB,11/02/2017,29148.0,South Conduit Avenue from Grant Avenue to Belmont Avenue,Cypress Hills
18844,18844,299,34654,1 Avenue,East 26 Street,East 27 Street,NB,11/02/2017,31517.0,1 Avenue from East 26 Street to East 27 Street,Brooklyn
18845,18845,304,26818,Ocean Parkway Main Road,Lawrence Avenue,Parkville Avenue,NB,11/02/2017,27377.0,Ocean Parkway Main Road from Lawrence Avenue to Parkville Avenue,Lawrence Avenue
18846,18846,304,26818,Ocean Parkway Main Road,Lawrence Avenue,Parkville Avenue,SB,11/02/2017,26665.0,Ocean Parkway Main Road from Lawrence Avenue to Parkville Avenue,Lawrence Avenue
18847,18847,304,26825,Ocean Parkway Service Road,Lawrence Avenue,Parkville Avenue,NB,11/02/2017,1926.0,Ocean Parkway Service Road from Lawrence Avenue to Parkville Avenue,Lawrence Avenue
18848,18848,304,26809,Ocean Parkway Service Road,Lawrence Avenue,Parkville Avenue,SB,11/02/2017,2739.0,Ocean Parkway Service Road from Lawrence Avenue to Parkville Avenue,Lawrence Avenue
18849,18849,310,21139,New Utrecht Avenue,52 Street,53 Street,NB,11/02/2017,7493.0,New Utrecht Avenue from 52 Street to 53 Street,53rd Street
18850,18850,310,21139,New Utrecht Avenue,52 Street,53 Street,SB,11/02/2017,5464.0,New Utrecht Avenue from 52 Street to 53 Street,53rd Street
18851,18851,1,19244,Kings Highway,West 12 Street,West 11 Street,EB,11/03/2017,4694.0,Kings Highway from West 12 Street to West 11 Street,West 12th Street
18852,18852,1,19244,Kings Highway,West 12 Street,West 11 Street,WB,11/03/2017,5607.0,Kings Highway from West 12 Street to West 11 Street,West 12th Street
18853,18853,7,20337,Avenue P,West 10 Street,West 9 Street,EB,11/03/2017,5603.0,Avenue P from West 10 Street to West 9 Street,Brooklyn
18854,18854,7,20337,Avenue P,West 10 Street,West 9 Street,WB,11/03/2017,4730.0,Avenue P from West 10 Street to West 9 Street,Brooklyn
18855,18855,9,20138,18 Avenue,71 Street,72 Street,NB,11/03/2017,6056.0,18 Avenue from 71 Street to 72 Street,Brooklyn
18856,18856,9,20138,18 Avenue,71 Street,72 Street,SB,11/03/2017,5505.0,18 Avenue from 71 Street to 72 Street,Brooklyn
18857,18857,11,20395,60 Street,19 Avenue,20 Avenue,EB,11/03/2017,6534.0,60 Street from 19 Avenue to 20 Avenue,Brooklyn
18858,18858,11,20395,60 Street,19 Avenue,20 Avenue,WB,11/03/2017,5565.0,60 Street from 19 Avenue to 20 Avenue,Brooklyn
18859,18859,14,73436,Riverdale Avenue,West 238 Street,West 239 Street,NB,11/03/2017,9091.0,Riverdale Avenue from West 238 Street to West 239 Street,West Bronx
18860,18860,14,73436,Riverdale Avenue,West 238 Street,West 239 Street,SB,11/03/2017,6923.0,Riverdale Avenue from West 238 Street to West 239 Street,West Bronx
18861,18861,81,32443,7 Avenue,West 12 Street,West 13 Street,SB,11/03/2017,27853.0,7 Avenue from West 12 Street to West 13 Street,7th Avenue
18862,18862,85,32283,8 Avenue,Greenwich Avenue,West 14 Street,NB,11/03/2017,22024.0,8 Avenue from Greenwich Avenue to West 14 Street,122
18863,18863,88,32449,6 Avenue,West 11 Street,West 12 Street,SB,11/03/2017,33294.0,6 Avenue from West 11 Street to West 12 Street,West 12th Street
18864,18864,91,33645,8 Avenue,West 26 Street,West 27 Street,NB,11/03/2017,23696.0,8 Avenue from West 26 Street to West 27 Street,West 26th Street
18865,18865,92,32807,East 14 Street,4 Avenue,Broadway,EB,11/03/2017,10666.0,East 14 Street from 4 Avenue to Broadway,Union Avenue
18866,18866,92,32807,East 14 Street,4 Avenue,Broadway,WB,11/03/2017,10020.0,East 14 Street from 4 Avenue to Broadway,Union Avenue
18867,18867,94,32618,5 Avenue,East 11 Street,East 12 Street,SB,11/03/2017,19335.0,5 Avenue from East 11 Street to East 12 Street,5th Avenue
18868,18868,96,32787,Broadway,East 11 Street,East 12 Street,NB,11/03/2017,23733.0,Broadway from East 11 Street to East 12 Street,Manhattan
18869,18869,98,33652,7 Avenue,West 27 Street,West 28 Street,SB,11/03/2017,26718.0,7 Avenue from West 27 Street to West 28 Street,Manhattan
18870,18870,99,34027,West 34 Street,5 Avenue,6 Avenue,EB,11/03/2017,10959.0,West 34 Street from 5 Avenue to 6 Avenue,West 34th Street
18871,18871,99,34027,West 34 Street,5 Avenue,6 Avenue,WB,11/03/2017,13412.0,West 34 Street from 5 Avenue to 6 Avenue,West 34th Street
18872,18872,100,34013,West 30 Street,5 Avenue,Broadway,EB,11/03/2017,6266.0,West 30 Street from 5 Avenue to Broadway,New York
18873,18873,101,33879,Broadway,West 27 Street,West 28 Street,SB,11/03/2017,4957.0,Broadway from West 27 Street to West 28 Street,N/A
18874,18874,129,113134,Sedgwick Avenue,West 183 Street,Fordham Road,NB,11/03/2017,5922.0,Sedgwick Avenue from West 183 Street to Fordham Road,University Heights
18875,18875,129,113134,Sedgwick Avenue,West 183 Street,Fordham Road,SB,11/03/2017,7179.0,Sedgwick Avenue from West 183 Street to Fordham Road,University Heights
18876,18876,134,87808,Bronxwood Avenue,Mace Avenue,Allerton Avenue,NB,11/03/2017,990.0,Bronxwood Avenue from Mace Avenue to Allerton Avenue,Bronxwood Avenue
18877,18877,134,87808,Bronxwood Avenue,Mace Avenue,Allerton Avenue,SB,11/03/2017,1579.0,Bronxwood Avenue from Mace Avenue to Allerton Avenue,Bronxwood Avenue
18878,18878,139,9007352,Randall Avenue,Cross Bronx Expressway,Balcom Avenue,EB,11/03/2017,3948.0,Randall Avenue from Cross Bronx Expressway to Balcom Avenue,Schley Avenue
18879,18879,139,9007352,Randall Avenue,Cross Bronx Expressway,Balcom Avenue,WB,11/03/2017,4329.0,Randall Avenue from Cross Bronx Expressway to Balcom Avenue,Schley Avenue
18880,18880,140,79377,East 177 Street,East Tremont Avenue,Devoe Avenue,NB,11/03/2017,6887.0,East 177 Street from East Tremont Avenue to Devoe Avenue,East Bronx
18881,18881,140,79377,East 177 Street,East Tremont Avenue,Devoe Avenue,SB,11/03/2017,15815.0,East 177 Street from East Tremont Avenue to Devoe Avenue,East Bronx
18882,18882,153,158881,Park Avenue South,East 26 Street,East 27 Street,NB,11/03/2017,19875.0,Park Avenue South from East 26 Street to East 27 Street,Manhattan
18883,18883,153,158578,Park Avenue South,East 26 Street,East 27 Street,SB,11/03/2017,16428.0,Park Avenue South from East 26 Street to East 27 Street,Manhattan
18884,18884,156,154911,Esplanade,Hone Avenue,Lurting Avenue,NB,11/03/2017,619.0,Esplanade from Hone Avenue to Lurting Avenue,Broadway
18885,18885,156,154664,Esplanade,Hone Avenue,Lurting Avenue,SB,11/03/2017,867.0,Esplanade from Hone Avenue to Lurting Avenue,Broadway
18886,18886,157,148407,Seagirt Boulevard,Beach 7 Street,Beach 9 Street,EB,11/03/2017,12510.0,Seagirt Boulevard from Beach 7 Street to Beach 9 Street,Far Rockaway
18887,18887,157,155745,Seagirt Boulevard,Beach 7 Street,Beach 9 Street,WB,11/03/2017,12601.0,Seagirt Boulevard from Beach 7 Street to Beach 9 Street,Far Rockaway
18888,18888,161,121148,West Gun Hill Road,West Mosholu Parkway North Service Road,Mosholu Parkway Main Road,EB,11/03/2017,8271.0,West Gun Hill Road from West Mosholu Parkway North Service Road to Mosholu Parkway Main Road,East Gun Hill Road
18889,18889,161,121148,West Gun Hill Road,West Mosholu Parkway North Service Road,Mosholu Parkway Main Road,WB,11/03/2017,13863.0,West Gun Hill Road from West Mosholu Parkway North Service Road to Mosholu Parkway Main Road,East Gun Hill Road
18890,18890,166,185651,Marmion Avenue,Cross Bronx Expressway,Fairmount Place,SB,11/03/2017,2714.0,Marmion Avenue from Cross Bronx Expressway to Fairmount Place,West Bronx
18891,18891,167,9002977,Calhoun Avenue,Dewey Avenue,Cross Bronx Expressway,NB,11/03/2017,236.0,Calhoun Avenue from Dewey Avenue to Cross Bronx Expressway,East Bronx
18892,18892,167,9002977,Calhoun Avenue,Dewey Avenue,Cross Bronx Expressway,SB,11/03/2017,1543.0,Calhoun Avenue from Dewey Avenue to Cross Bronx Expressway,East Bronx
18893,18893,169,236204,Jerome Avenue,Mosholu Parkway Main Road,West Mosholu Parkway North Service Road,NB,11/03/2017,9813.0,Jerome Avenue from Mosholu Parkway Main Road to West Mosholu Parkway North Service Road,Norwood
18894,18894,169,236204,Jerome Avenue,Mosholu Parkway Main Road,West Mosholu Parkway North Service Road,SB,11/03/2017,5132.0,Jerome Avenue from Mosholu Parkway Main Road to West Mosholu Parkway North Service Road,Norwood
18895,18895,171,9003670,Astor Avenue,Wallace Avenue,Barnes Avenue,EB,11/03/2017,2241.0,Astor Avenue from Wallace Avenue to Barnes Avenue,East Bronx
18896,18896,171,9003670,Astor Avenue,Wallace Avenue,Barnes Avenue,WB,11/03/2017,1806.0,Astor Avenue from Wallace Avenue to Barnes Avenue,East Bronx
18897,18897,196,50676,South Conduit Avenue,Hemlock Avenue,Autumn Avenue,EB,11/03/2017,25354.0,South Conduit Avenue from Hemlock Avenue to Autumn Avenue,Brooklyn
18898,18898,196,50683,North Conduit Avenue,Glenmore Avenue,Lincoln Avenue,WB,11/03/2017,28167.0,North Conduit Avenue from Glenmore Avenue to Lincoln Avenue,Brooklyn
18899,18899,199,50820,Belmont Avenue,Grant Avenue,South Conduit Avenue,EB,11/03/2017,3423.0,Belmont Avenue from Grant Avenue to South Conduit Avenue,Belmont Avenue
18900,18900,205,9002816,Fountain Avenue,Dumont Avenue,Hegeman Avenue,NB,11/03/2017,6800.0,Fountain Avenue from Dumont Avenue to Hegeman Avenue,Brooklyn
18901,18901,205,9002816,Fountain Avenue,Dumont Avenue,Hegeman Avenue,SB,11/03/2017,6879.0,Fountain Avenue from Dumont Avenue to Hegeman Avenue,Brooklyn
18902,18902,217,20147,Bay Ridge Avenue,19 Avenue,20 Avenue,EB,11/03/2017,2448.0,Bay Ridge Avenue from 19 Avenue to 20 Avenue,Brooklyn
18903,18903,231,72596,Dyckman Street,Sherman Avenue,Vermilyea Avenue,NB,11/03/2017,8024.0,Dyckman Street from Sherman Avenue to Vermilyea Avenue,Vermilyea Avenue
18904,18904,231,72596,Dyckman Street,Sherman Avenue,Vermilyea Avenue,SB,11/03/2017,6887.0,Dyckman Street from Sherman Avenue to Vermilyea Avenue,Vermilyea Avenue
18905,18905,233,72608,Broadway,Dyckman Street,Cumming Street,EB,11/03/2017,12760.0,Broadway from Dyckman Street to Cumming Street,Cumming Street
18906,18906,233,72608,Broadway,Dyckman Street,Cumming Street,WB,11/03/2017,12619.0,Broadway from Dyckman Street to Cumming Street,Cumming Street
18907,18907,237,106044,East 23 Street,Broadway,Madison Avenue,EB,11/03/2017,17507.0,East 23 Street from Broadway to Madison Avenue,Manhattan
